route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4486_88249,341,4492_1481,Kilnamanagh Rd,9694,1,4492_7778195_5123013,4492_49
4486_88271,341,4492_14810,Maynooth,8925,0,4492_7778195_3423041,4492_546
4486_88271,340,4492_14811,Maynooth,455,0,4492_7778195_3423039,4492_546
4486_88271,342,4492_14812,Maynooth,15509,0,4492_7778195_3423030,4492_547
4486_88271,341,4492_14813,Maynooth,8876,0,4492_7778195_3423037,4492_546
4486_88271,342,4492_14814,Maynooth,15515,0,4492_7778195_3423031,4492_546
4486_88271,340,4492_14815,Maynooth,438,0,4492_7778195_3423040,4492_547
4486_88271,341,4492_14816,Ringsend Road,9023,1,4492_7778195_3423034,4492_548
4486_88271,340,4492_14817,Ringsend Road,304,1,4492_7778195_3423034,4492_548
4486_88271,342,4492_14818,Ringsend Road,15462,1,4492_7778195_3423025,4492_548
4486_88271,342,4492_14819,Ringsend Road,15415,1,4492_7778195_3423022,4492_548
4486_88249,340,4492_1482,Kilnamanagh Rd,1532,1,4492_7778195_5123005,4492_49
4486_88271,341,4492_14820,Ringsend Road,9001,1,4492_7778195_3423039,4492_549
4486_88271,340,4492_14821,Ringsend Road,463,1,4492_7778195_3423035,4492_548
4486_88271,341,4492_14822,Ringsend Road,9018,1,4492_7778195_3423040,4492_548
4486_88271,342,4492_14823,Ringsend Road,15517,1,4492_7778195_3423028,4492_548
4486_88271,340,4492_14824,Ringsend Road,469,1,4492_7778195_3423037,4492_548
4486_88271,341,4492_14825,Ringsend Road,9025,1,4492_7778195_3423034,4492_548
4486_88271,342,4492_14826,Ringsend Road,15511,1,4492_7778195_3423032,4492_548
4486_88271,340,4492_14827,Ringsend Road,306,1,4492_7778195_3423034,4492_548
4486_88271,342,4492_14828,Ringsend Road,15417,1,4492_7778195_3423022,4492_548
4486_88271,340,4492_14829,Ringsend Road,465,1,4492_7778195_3423035,4492_549
4486_88249,342,4492_1483,Kilnamanagh Rd,16087,1,4492_7778195_5123005,4492_49
4486_88271,341,4492_14830,Ringsend Road,9003,1,4492_7778195_3423039,4492_548
4486_88270,341,4492_14831,Maynooth,9017,0,4492_7778195_3423040,4492_550
4486_88270,340,4492_14832,Maynooth,468,0,4492_7778195_3423037,4492_550
4486_88270,342,4492_14833,Maynooth,15516,0,4492_7778195_3423028,4492_551
4486_88270,341,4492_14834,Maynooth,9024,0,4492_7778195_3423034,4492_550
4486_88270,342,4492_14835,Maynooth,15463,0,4492_7778195_3423025,4492_550
4486_88270,340,4492_14836,Maynooth,305,0,4492_7778195_3423034,4492_551
4486_88270,341,4492_14837,Maynooth,9002,0,4492_7778195_3423039,4492_550
4486_88270,342,4492_14838,Maynooth,15416,0,4492_7778195_3423022,4492_550
4486_88270,340,4492_14839,Maynooth,464,0,4492_7778195_3423035,4492_551
4486_88249,341,4492_1484,Kilnamanagh Rd,9557,1,4492_7778195_5123004,4492_50
4486_88270,341,4492_14840,Maynooth,8932,0,4492_7778195_3423042,4492_550
4486_88270,340,4492_14841,Maynooth,470,0,4492_7778195_3423037,4492_550
4486_88270,342,4492_14842,Maynooth,15518,0,4492_7778195_3423028,4492_551
4486_88270,341,4492_14843,Maynooth,9026,0,4492_7778195_3423034,4492_550
4486_88270,340,4492_14844,Maynooth,307,0,4492_7778195_3423034,4492_550
4486_88270,342,4492_14845,Maynooth,15512,0,4492_7778195_3423032,4492_550
4486_88270,341,4492_14846,Ringsend Road,8873,1,4492_7778195_3423037,4492_552
4486_88270,342,4492_14847,Ringsend Road,15590,1,4492_7778195_3423027,4492_552
4486_88270,340,4492_14848,Ringsend Road,466,1,4492_7778195_3423036,4492_552
4486_88270,340,4492_14849,Ringsend Road,475,1,4492_7778195_3423038,4492_552
4486_88249,340,4492_1485,Kilnamanagh Rd,1653,1,4492_7778195_5123017,4492_49
4486_88270,341,4492_14850,Ringsend Road,8902,1,4492_7778195_3423038,4492_552
4486_88270,342,4492_14851,Ringsend Road,15399,1,4492_7778195_3423029,4492_552
4486_88270,340,4492_14852,Ringsend Road,454,1,4492_7778195_3423039,4492_552
4486_88270,341,4492_14853,Ringsend Road,8924,1,4492_7778195_3423041,4492_552
4486_88270,342,4492_14854,Ringsend Road,15508,1,4492_7778195_3423030,4492_552
4486_88270,340,4492_14855,Ringsend Road,437,1,4492_7778195_3423040,4492_552
4486_88270,341,4492_14856,Ringsend Road,8875,1,4492_7778195_3423037,4492_552
4486_88270,342,4492_14857,Ringsend Road,15514,1,4492_7778195_3423031,4492_552
4486_88270,342,4492_14858,Ringsend Road,15401,1,4492_7778195_3423029,4492_552
4486_88270,340,4492_14859,Ringsend Road,477,1,4492_7778195_3423038,4492_553
4486_88249,341,4492_1486,Kilnamanagh Rd,9705,1,4492_7778195_5123014,4492_49
4486_88270,341,4492_14860,Ringsend Road,8904,1,4492_7778195_3423038,4492_552
4486_88272,340,4492_14861,Ballywaltrim,7371,0,4492_7778195_2441002,4492_554
4486_88272,340,4492_14862,Ballywaltrim,7397,0,4492_7778195_2441005,4492_554
4486_88272,341,4492_14863,Ballywaltrim,14241,0,4492_7778195_2441002,4492_554
4486_88272,340,4492_14864,Ballywaltrim,7440,0,4492_7778195_2441007,4492_556
4486_88272,342,4492_14865,Ballywaltrim,19550,0,4492_7778195_2441002,4492_557
4486_88272,340,4492_14866,Ballywaltrim,7450,0,4492_7778195_2441009,4492_554
4486_88272,341,4492_14867,Ballywaltrim,14282,0,4492_7778195_2441004,4492_554
4486_88272,340,4492_14868,Ballywaltrim,7335,0,4492_7778195_2441011,4492_554
4486_88272,341,4492_14869,Ballywaltrim,14224,0,4492_7778195_2441006,4492_554
4486_88249,340,4492_1487,Kilnamanagh Rd,1426,1,4492_7778195_5123016,4492_49
4486_88272,340,4492_14870,Ballywaltrim,7482,0,4492_7778195_2441013,4492_556
4486_88272,340,4492_14871,Ballywaltrim,7496,0,4492_7778195_2441015,4492_554
4486_88272,341,4492_14872,Ballywaltrim,14232,0,4492_7778195_2441008,4492_554
4486_88272,340,4492_14873,Ballywaltrim,7487,0,4492_7778195_2441017,4492_554
4486_88272,340,4492_14874,Ballywaltrim,7366,0,4492_7778195_2441020,4492_554
4486_88272,341,4492_14875,Ballywaltrim,14303,0,4492_7778195_2441010,4492_556
4486_88272,342,4492_14876,Ballywaltrim,19646,0,4492_7778195_2441004,4492_557
4486_88272,340,4492_14877,Ballywaltrim,7528,0,4492_7778195_2441023,4492_554
4486_88272,340,4492_14878,Ballywaltrim,7537,0,4492_7778195_2441024,4492_554
4486_88272,341,4492_14879,Ballywaltrim,14215,0,4492_7778195_2441001,4492_556
4486_88249,342,4492_1488,Kilnamanagh Rd,16076,1,4492_7778195_5123002,4492_50
4486_88272,342,4492_14880,Ballywaltrim,19541,0,4492_7778195_2441001,4492_554
4486_88272,340,4492_14881,Ballywaltrim,7546,0,4492_7778195_2441026,4492_554
4486_88272,340,4492_14882,Ballywaltrim,7334,0,4492_7778195_2441001,4492_554
4486_88272,341,4492_14883,Ballywaltrim,14256,0,4492_7778195_2441003,4492_554
4486_88272,340,4492_14884,Ballywaltrim,7551,0,4492_7778195_2441031,4492_554
4486_88272,342,4492_14885,Ballywaltrim,19582,0,4492_7778195_2441007,4492_554
4486_88272,340,4492_14886,Ballywaltrim,7337,0,4492_7778195_2441033,4492_556
4486_88272,341,4492_14887,Ballywaltrim,14267,0,4492_7778195_2441005,4492_554
4486_88272,340,4492_14888,Ballywaltrim,7419,0,4492_7778195_2441003,4492_554
4486_88272,340,4492_14889,Ballywaltrim,7390,0,4492_7778195_2441004,4492_554
4486_88249,341,4492_1489,Kilnamanagh Rd,9699,1,4492_7778195_5123016,4492_49
4486_88272,342,4492_14890,Ballywaltrim,19587,0,4492_7778195_2441009,4492_554
4486_88272,341,4492_14891,Ballywaltrim,14292,0,4492_7778195_2441007,4492_556
4486_88272,340,4492_14892,Ballywaltrim,7399,0,4492_7778195_2441038,4492_557
4486_88272,340,4492_14893,Ballywaltrim,7380,0,4492_7778195_2441006,4492_554
4486_88272,340,4492_14894,Ballywaltrim,7523,0,4492_7778195_2441042,4492_554
4486_88272,341,4492_14895,Ballywaltrim,14247,0,4492_7778195_2441009,4492_554
4486_88272,340,4492_14896,Ballywaltrim,7392,0,4492_7778195_2441008,4492_554
4486_88272,342,4492_14897,Ballywaltrim,19564,0,4492_7778195_2441003,4492_556
4486_88272,340,4492_14898,Ballywaltrim,7468,0,4492_7778195_2441010,4492_554
4486_88272,341,4492_14899,Ballywaltrim,14310,0,4492_7778195_2441011,4492_554
4486_88252,342,4492_149,Shaw street,15772,0,4492_7778195_9001005,4492_1
4486_88249,340,4492_1490,Kilnamanagh Rd,1638,1,4492_7778195_5123012,4492_49
4486_88272,340,4492_14900,Ballywaltrim,7448,0,4492_7778195_2441044,4492_554
4486_88272,342,4492_14901,Ballywaltrim,19638,0,4492_7778195_2441005,4492_554
4486_88272,340,4492_14902,Ballywaltrim,7408,0,4492_7778195_2441012,4492_556
4486_88272,341,4492_14903,Ballywaltrim,14319,0,4492_7778195_2441012,4492_554
4486_88272,340,4492_14904,Ballywaltrim,7520,0,4492_7778195_2441014,4492_554
4486_88272,340,4492_14905,Ballywaltrim,7499,0,4492_7778195_2441016,4492_554
4486_88272,342,4492_14906,Ballywaltrim,19600,0,4492_7778195_2441006,4492_554
4486_88272,341,4492_14907,Ballywaltrim,14381,0,4492_7778195_2441015,4492_556
4486_88272,340,4492_14908,Ballywaltrim,7514,0,4492_7778195_2441018,4492_554
4486_88272,341,4492_14909,Ballywaltrim,14220,0,4492_7778195_2441013,4492_554
4486_88249,342,4492_1491,Kilnamanagh Rd,16126,1,4492_7778195_5123003,4492_49
4486_88272,340,4492_14910,Ballywaltrim,7328,0,4492_7778195_2441019,4492_554
4486_88272,341,4492_14911,Ballywaltrim,14298,0,4492_7778195_2441014,4492_554
4486_88272,342,4492_14912,Ballywaltrim,19574,0,4492_7778195_2441008,4492_556
4486_88272,340,4492_14913,Ballywaltrim,7358,0,4492_7778195_2441022,4492_554
4486_88272,341,4492_14914,Ballywaltrim,14209,0,4492_7778195_2441018,4492_554
4486_88272,340,4492_14915,Ballywaltrim,7505,0,4492_7778195_2441030,4492_554
4486_88272,341,4492_14916,Ballywaltrim,14243,0,4492_7778195_2441002,4492_554
4486_88272,342,4492_14917,Ballywaltrim,19552,0,4492_7778195_2441002,4492_556
4486_88272,340,4492_14918,Ballywaltrim,7558,0,4492_7778195_2441032,4492_554
4486_88272,341,4492_14919,Ballywaltrim,14344,0,4492_7778195_2441020,4492_554
4486_88249,341,4492_1492,Kilnamanagh Rd,9709,1,4492_7778195_5123017,4492_50
4486_88272,340,4492_14920,Ballywaltrim,7553,0,4492_7778195_2441035,4492_554
4486_88272,342,4492_14921,Ballywaltrim,19558,0,4492_7778195_2441010,4492_554
4486_88272,341,4492_14922,Ballywaltrim,14284,0,4492_7778195_2441004,4492_556
4486_88272,340,4492_14923,Ballywaltrim,7433,0,4492_7778195_2441037,4492_554
4486_88272,341,4492_14924,Ballywaltrim,14349,0,4492_7778195_2441021,4492_554
4486_88272,340,4492_14925,Ballywaltrim,7460,0,4492_7778195_2441041,4492_554
4486_88272,342,4492_14926,Ballywaltrim,19655,0,4492_7778195_2441012,4492_556
4486_88272,341,4492_14927,Ballywaltrim,14226,0,4492_7778195_2441006,4492_554
4486_88272,340,4492_14928,Ballywaltrim,7373,0,4492_7778195_2441002,4492_554
4486_88272,342,4492_14929,Ballywaltrim,19606,0,4492_7778195_2441011,4492_554
4486_88249,340,4492_1493,Kilnamanagh Rd,1595,1,4492_7778195_5123004,4492_49
4486_88272,341,4492_14930,Ballywaltrim,14234,0,4492_7778195_2441008,4492_556
4486_88272,340,4492_14931,Ballywaltrim,7566,0,4492_7778195_2441045,4492_554
4486_88272,341,4492_14932,Ballywaltrim,14305,0,4492_7778195_2441010,4492_554
4486_88272,340,4492_14933,Ballywaltrim,7442,0,4492_7778195_2441007,4492_554
4486_88272,342,4492_14934,Ballywaltrim,19648,0,4492_7778195_2441004,4492_556
4486_88272,341,4492_14935,Ballywaltrim,14217,0,4492_7778195_2441001,4492_554
4486_88272,340,4492_14936,Ballywaltrim,7470,0,4492_7778195_2441046,4492_554
4486_88272,341,4492_14937,Ballywaltrim,14370,0,4492_7778195_2441025,4492_554
4486_88272,342,4492_14938,Ballywaltrim,19619,0,4492_7778195_2441014,4492_556
4486_88272,340,4492_14939,Ballywaltrim,7452,0,4492_7778195_2441009,4492_554
4486_88249,341,4492_1494,Kilnamanagh Rd,9687,1,4492_7778195_5123015,4492_49
4486_88272,341,4492_14940,Ballywaltrim,14327,0,4492_7778195_2441016,4492_554
4486_88272,342,4492_14941,Ballywaltrim,19543,0,4492_7778195_2441001,4492_554
4486_88272,340,4492_14942,Ballywaltrim,7484,0,4492_7778195_2441013,4492_556
4486_88272,341,4492_14943,Ballywaltrim,14332,0,4492_7778195_2441017,4492_554
4486_88272,340,4492_14944,Ballywaltrim,7489,0,4492_7778195_2441017,4492_554
4486_88272,341,4492_14945,Ballywaltrim,14258,0,4492_7778195_2441003,4492_556
4486_88272,342,4492_14946,Ballywaltrim,19584,0,4492_7778195_2441007,4492_554
4486_88272,341,4492_14947,Ballywaltrim,14342,0,4492_7778195_2441019,4492_554
4486_88272,340,4492_14948,Ballywaltrim,7368,0,4492_7778195_2441020,4492_556
4486_88272,342,4492_14949,Ballywaltrim,19589,0,4492_7778195_2441009,4492_554
4486_88249,342,4492_1495,Kilnamanagh Rd,16111,1,4492_7778195_5123008,4492_49
4486_88272,341,4492_14950,Ballywaltrim,14269,0,4492_7778195_2441005,4492_556
4486_88272,340,4492_14951,Ballywaltrim,7530,0,4492_7778195_2441023,4492_557
4486_88272,340,4492_14952,Ballywaltrim,7539,0,4492_7778195_2441024,4492_554
4486_88272,341,4492_14953,Ballywaltrim,14294,0,4492_7778195_2441007,4492_556
4486_88272,342,4492_14954,Ballywaltrim,19612,0,4492_7778195_2441013,4492_554
4486_88272,340,4492_14955,Ballywaltrim,7548,0,4492_7778195_2441026,4492_554
4486_88272,341,4492_14956,Ballywaltrim,14354,0,4492_7778195_2441022,4492_556
4486_88272,341,4492_14957,Ballywaltrim,14249,0,4492_7778195_2441009,4492_554
4486_88272,342,4492_14958,Ballywaltrim,19566,0,4492_7778195_2441003,4492_556
4486_88272,340,4492_14959,Ballywaltrim,7339,0,4492_7778195_2441033,4492_557
4486_88249,340,4492_1496,Kilnamanagh Rd,1618,1,4492_7778195_5123009,4492_50
4486_88272,340,4492_14960,Ballywaltrim,7421,0,4492_7778195_2441003,4492_554
4486_88272,341,4492_14961,Ballywaltrim,14365,0,4492_7778195_2441023,4492_556
4486_88272,342,4492_14962,Ballywaltrim,19640,0,4492_7778195_2441005,4492_554
4486_88272,341,4492_14963,Ballywaltrim,14312,0,4492_7778195_2441011,4492_554
4486_88272,340,4492_14964,Ballywaltrim,7401,0,4492_7778195_2441038,4492_556
4486_88272,341,4492_14965,Ballywaltrim,14361,0,4492_7778195_2441024,4492_554
4486_88272,340,4492_14966,Ballywaltrim,7382,0,4492_7778195_2441006,4492_556
4486_88272,342,4492_14967,Ballywaltrim,19602,0,4492_7778195_2441006,4492_557
4486_88272,340,4492_14968,Ballywaltrim,7394,0,4492_7778195_2441008,4492_554
4486_88272,341,4492_14969,Ballywaltrim,14321,0,4492_7778195_2441012,4492_556
4486_88249,341,4492_1497,Kilnamanagh Rd,9537,1,4492_7778195_5123010,4492_49
4486_88272,342,4492_14970,Ballywaltrim,19664,0,4492_7778195_2441015,4492_554
4486_88272,341,4492_14971,Ballywaltrim,14377,0,4492_7778195_2441028,4492_554
4486_88272,340,4492_14972,Ballywaltrim,7410,0,4492_7778195_2441012,4492_556
4486_88272,340,4492_14973,Ballywaltrim,7474,0,4492_7778195_2441047,4492_554
4486_88272,341,4492_14974,Ballywaltrim,14263,0,4492_7778195_2441026,4492_556
4486_88272,342,4492_14975,Ballywaltrim,19576,0,4492_7778195_2441008,4492_557
4486_88272,340,4492_14976,Ballywaltrim,7522,0,4492_7778195_2441014,4492_554
4486_88272,341,4492_14977,Ballywaltrim,14383,0,4492_7778195_2441015,4492_556
4486_88272,342,4492_14978,Ballywaltrim,19625,0,4492_7778195_2441016,4492_554
4486_88272,340,4492_14979,Ballywaltrim,7501,0,4492_7778195_2441016,4492_554
4486_88249,340,4492_1498,Kilnamanagh Rd,1534,1,4492_7778195_5123005,4492_49
4486_88272,341,4492_14980,Ballywaltrim,14222,0,4492_7778195_2441013,4492_556
4486_88272,340,4492_14981,Ballywaltrim,7516,0,4492_7778195_2441018,4492_554
4486_88272,341,4492_14982,Ballywaltrim,14300,0,4492_7778195_2441014,4492_556
4486_88272,342,4492_14983,Ballywaltrim,19554,0,4492_7778195_2441002,4492_557
4486_88272,340,4492_14984,Ballywaltrim,7330,0,4492_7778195_2441019,4492_554
4486_88272,341,4492_14985,Ballywaltrim,14372,0,4492_7778195_2441027,4492_556
4486_88272,342,4492_14986,Ballywaltrim,19560,0,4492_7778195_2441010,4492_554
4486_88272,340,4492_14987,Ballywaltrim,7360,0,4492_7778195_2441022,4492_554
4486_88272,341,4492_14988,Ballywaltrim,14211,0,4492_7778195_2441018,4492_554
4486_88272,340,4492_14989,Ballywaltrim,7507,0,4492_7778195_2441030,4492_554
4486_88249,341,4492_1499,Kilnamanagh Rd,9696,1,4492_7778195_5123013,4492_49
4486_88272,341,4492_14990,Ballywaltrim,14245,0,4492_7778195_2441002,4492_554
4486_88272,342,4492_14991,Ballywaltrim,19657,0,4492_7778195_2441012,4492_556
4486_88272,340,4492_14992,Ballywaltrim,7560,0,4492_7778195_2441032,4492_554
4486_88272,340,4492_14993,Ballywaltrim,7348,0,4492_7778195_2441049,4492_554
4486_88272,341,4492_14994,Ballywaltrim,14346,0,4492_7778195_2441020,4492_556
4486_88272,342,4492_14995,Ballywaltrim,19635,0,4492_7778195_2441017,4492_554
4486_88272,340,4492_14996,Ballywaltrim,7555,0,4492_7778195_2441035,4492_554
4486_88272,341,4492_14997,Ballywaltrim,14286,0,4492_7778195_2441004,4492_554
4486_88272,340,4492_14998,Ballywaltrim,7435,0,4492_7778195_2441037,4492_554
4486_88272,341,4492_14999,Ballywaltrim,14351,0,4492_7778195_2441021,4492_554
4486_88252,341,4492_15,Shaw street,9245,0,4492_7778195_9001004,4492_1
4486_88252,340,4492_150,Shaw street,929,0,4492_7778195_9001005,4492_2
4486_88249,342,4492_1500,Kilnamanagh Rd,16114,1,4492_7778195_5123009,4492_50
4486_88272,342,4492_15000,Ballywaltrim,19650,0,4492_7778195_2441004,4492_556
4486_88272,340,4492_15001,Ballywaltrim,7462,0,4492_7778195_2441041,4492_554
4486_88272,341,4492_15002,Ballywaltrim,14228,0,4492_7778195_2441006,4492_554
4486_88272,340,4492_15003,Ballywaltrim,7404,0,4492_7778195_2441050,4492_556
4486_88272,342,4492_15004,Ballywaltrim,19621,0,4492_7778195_2441014,4492_554
4486_88272,340,4492_15005,Ballywaltrim,7375,0,4492_7778195_2441002,4492_554
4486_88272,341,4492_15006,Ballywaltrim,14236,0,4492_7778195_2441008,4492_554
4486_88272,340,4492_15007,Ballywaltrim,7568,0,4492_7778195_2441045,4492_554
4486_88272,342,4492_15008,Ballywaltrim,19545,0,4492_7778195_2441001,4492_554
4486_88272,341,4492_15009,Ballywaltrim,14307,0,4492_7778195_2441010,4492_556
4486_88249,340,4492_1501,Kilnamanagh Rd,1655,1,4492_7778195_5123017,4492_49
4486_88272,340,4492_15010,Ballywaltrim,7444,0,4492_7778195_2441007,4492_554
4486_88272,340,4492_15011,Ballywaltrim,7590,0,4492_7778195_7441677,4492_555
4486_88272,340,4492_15012,Ballywaltrim,7495,0,4492_7778195_2441052,4492_554
4486_88272,342,4492_15013,Ballywaltrim,19597,0,4492_7778195_2441018,4492_554
4486_88272,341,4492_15014,Ballywaltrim,14392,0,4492_7778195_2441029,4492_556
4486_88272,340,4492_15015,Ballywaltrim,7472,0,4492_7778195_2441046,4492_554
4486_88272,340,4492_15016,Ballywaltrim,7591,0,4492_7778195_7441678,4492_555
4486_88272,340,4492_15017,Ballywaltrim,7454,0,4492_7778195_2441009,4492_554
4486_88272,341,4492_15018,Ballywaltrim,14329,0,4492_7778195_2441016,4492_556
4486_88272,342,4492_15019,Ballywaltrim,19586,0,4492_7778195_2441007,4492_554
4486_88249,341,4492_1502,Kilnamanagh Rd,9559,1,4492_7778195_5123004,4492_49
4486_88272,340,4492_15020,Ballywaltrim,7486,0,4492_7778195_2441013,4492_554
4486_88272,341,4492_15021,Ballywaltrim,14334,0,4492_7778195_2441017,4492_554
4486_88272,340,4492_15022,Ballywaltrim,7589,0,4492_7778195_7441679,4492_555
4486_88272,340,4492_15023,Ballywaltrim,7319,0,4492_7778195_2441054,4492_554
4486_88272,342,4492_15024,Ballywaltrim,19591,0,4492_7778195_2441009,4492_554
4486_88272,341,4492_15025,Ballywaltrim,14260,0,4492_7778195_2441003,4492_556
4486_88272,340,4492_15026,Ballywaltrim,7525,0,4492_7778195_2441048,4492_554
4486_88272,340,4492_15027,Ballywaltrim,7580,0,4492_7778195_2441056,4492_554
4486_88272,341,4492_15028,Ballywaltrim,14271,0,4492_7778195_2441005,4492_556
4486_88272,340,4492_15029,Ballywaltrim,7596,0,4492_7778195_7441680,4492_555
4486_88249,340,4492_1503,Kilnamanagh Rd,1428,1,4492_7778195_5123016,4492_49
4486_88272,342,4492_15030,Ballywaltrim,19614,0,4492_7778195_2441013,4492_554
4486_88272,340,4492_15031,Ballywaltrim,7491,0,4492_7778195_2441017,4492_554
4486_88272,341,4492_15032,Ballywaltrim,14296,0,4492_7778195_2441007,4492_554
4486_88272,341,4492_15033,Ballywaltrim,14275,0,4492_7778195_2441030,4492_554
4486_88272,340,4492_15034,Ballywaltrim,7592,0,4492_7778195_7441681,4492_555
4486_88272,340,4492_15035,Ballywaltrim,7370,0,4492_7778195_2441020,4492_556
4486_88272,342,4492_15036,Ballywaltrim,19568,0,4492_7778195_2441003,4492_554
4486_88272,340,4492_15037,Ballywaltrim,7532,0,4492_7778195_2441023,4492_554
4486_88272,341,4492_15038,Ballywaltrim,14356,0,4492_7778195_2441022,4492_554
4486_88272,340,4492_15039,Ballywaltrim,7593,0,4492_7778195_7441682,4492_555
4486_88249,342,4492_1504,Kilnamanagh Rd,16078,1,4492_7778195_5123002,4492_50
4486_88272,340,4492_15040,Ballywaltrim,7385,0,4492_7778195_2441059,4492_554
4486_88272,341,4492_15041,Ballywaltrim,14251,0,4492_7778195_2441009,4492_554
4486_88272,342,4492_15042,Ballywaltrim,19642,0,4492_7778195_2441005,4492_556
4486_88272,340,4492_15043,Ballywaltrim,7541,0,4492_7778195_2441024,4492_554
4486_88272,340,4492_15044,Ballywaltrim,7550,0,4492_7778195_2441026,4492_554
4486_88272,341,4492_15045,Ballywaltrim,14367,0,4492_7778195_2441023,4492_556
4486_88272,340,4492_15046,Ballywaltrim,7594,0,4492_7778195_7441683,4492_555
4486_88272,342,4492_15047,Ballywaltrim,19604,0,4492_7778195_2441006,4492_554
4486_88272,340,4492_15048,Ballywaltrim,7341,0,4492_7778195_2441033,4492_554
4486_88272,341,4492_15049,Ballywaltrim,14314,0,4492_7778195_2441011,4492_554
4486_88249,341,4492_1505,Kilnamanagh Rd,9707,1,4492_7778195_5123014,4492_54
4486_88272,340,4492_15050,Ballywaltrim,7595,0,4492_7778195_7441684,4492_555
4486_88272,340,4492_15051,Ballywaltrim,7429,0,4492_7778195_2441060,4492_554
4486_88272,341,4492_15052,Ballywaltrim,14363,0,4492_7778195_2441024,4492_554
4486_88272,342,4492_15053,Ballywaltrim,19666,0,4492_7778195_2441015,4492_556
4486_88272,340,4492_15054,Ballywaltrim,7423,0,4492_7778195_2441003,4492_554
4486_88272,340,4492_15055,Ballywaltrim,7771,0,4492_7778195_1912021,4492_555
4486_88272,341,4492_15056,Ballywaltrim,14323,0,4492_7778195_2441012,4492_554
4486_88272,340,4492_15057,Ballywaltrim,7403,0,4492_7778195_2441038,4492_556
4486_88272,342,4492_15058,Ballywaltrim,19578,0,4492_7778195_2441008,4492_557
4486_88272,340,4492_15059,Ballywaltrim,7384,0,4492_7778195_2441006,4492_554
4486_88249,342,4492_1506,O'Connell Street,16128,1,4492_7778195_5123003,4492_51
4486_88272,341,4492_15060,Ballywaltrim,14379,0,4492_7778195_2441028,4492_554
4486_88272,340,4492_15061,Ballywaltrim,7449,0,4492_7778195_2441063,4492_555
4486_88272,342,4492_15062,Ballywaltrim,19627,0,4492_7778195_2441016,4492_554
4486_88272,340,4492_15063,Ballywaltrim,7510,0,4492_7778195_2441053,4492_556
4486_88272,341,4492_15064,Ballywaltrim,14265,0,4492_7778195_2441026,4492_554
4486_88272,340,4492_15065,Ballywaltrim,7396,0,4492_7778195_2441008,4492_554
4486_88272,340,4492_15066,Ballywaltrim,7427,0,4492_7778195_2441065,4492_555
4486_88272,342,4492_15067,Ballywaltrim,19556,0,4492_7778195_2441002,4492_554
4486_88272,341,4492_15068,Ballywaltrim,14385,0,4492_7778195_2441015,4492_556
4486_88272,340,4492_15069,Ballywaltrim,7412,0,4492_7778195_2441012,4492_557
4486_88249,340,4492_1507,O'Connell Street,1640,1,4492_7778195_5123012,4492_52
4486_88272,341,4492_15070,Ballywaltrim,14302,0,4492_7778195_2441014,4492_554
4486_88272,340,4492_15071,Ballywaltrim,7476,0,4492_7778195_2441047,4492_556
4486_88272,342,4492_15072,Ballywaltrim,19562,0,4492_7778195_2441010,4492_554
4486_88272,340,4492_15073,Ballywaltrim,7415,0,4492_7778195_2441057,4492_554
4486_88272,341,4492_15074,Ballywaltrim,14374,0,4492_7778195_2441027,4492_556
4486_88272,340,4492_15075,Ballywaltrim,7518,0,4492_7778195_2441018,4492_554
4486_88272,341,4492_15076,Ballywaltrim,14213,0,4492_7778195_2441018,4492_556
4486_88272,342,4492_15077,Ballywaltrim,19659,0,4492_7778195_2441012,4492_557
4486_88272,340,4492_15078,Ballywaltrim,7574,0,4492_7778195_2441058,4492_554
4486_88272,341,4492_15079,Ballywaltrim,14348,0,4492_7778195_2441020,4492_556
4486_88249,341,4492_1508,O'Connell Street,9701,1,4492_7778195_5123016,4492_53
4486_88272,342,4492_15080,Ballywaltrim,19652,0,4492_7778195_2441004,4492_554
4486_88272,341,4492_15081,Ballywaltrim,14288,0,4492_7778195_2441004,4492_554
4486_88272,340,4492_15082,Ballywaltrim,7362,0,4492_7778195_2441022,4492_556
4486_88272,341,4492_15083,Ballywaltrim,14397,0,4492_7778195_2441031,4492_554
4486_88272,340,4492_15084,Ballywaltrim,7562,0,4492_7778195_2441032,4492_556
4486_88272,342,4492_15085,Ballywaltrim,19623,0,4492_7778195_2441014,4492_557
4486_88272,340,4492_15086,Ballywaltrim,7351,0,4492_7778195_2441061,4492_554
4486_88272,341,4492_15087,Ballywaltrim,14230,0,4492_7778195_2441006,4492_554
4486_88272,342,4492_15088,Ballywaltrim,19547,0,4492_7778195_2441001,4492_554
4486_88272,340,4492_15089,Ballywaltrim,7437,0,4492_7778195_2441037,4492_556
4486_88178,340,4492_1509,Grange Castle,7293,0,4492_7778195_1013002,4492_55
4486_88272,340,4492_15090,Ballywaltrim,7464,0,4492_7778195_2441041,4492_554
4486_88272,341,4492_15091,Ballywaltrim,14238,0,4492_7778195_2441008,4492_556
4486_88272,342,4492_15092,Ballywaltrim,19593,0,4492_7778195_2441009,4492_554
4486_88272,340,4492_15093,Ballywaltrim,7377,0,4492_7778195_2441002,4492_556
4486_88272,341,4492_15094,Ballywaltrim,14394,0,4492_7778195_2441029,4492_554
4486_88272,340,4492_15095,Ballywaltrim,7570,0,4492_7778195_2441045,4492_554
